id_,created_at,tweetID,tweet,username,id_str,name,entity,likes,retweets,quotes,replies,sentiment,bidang,gender,link,imageUrl
1885,2024-04-10 15:07:36,1778077379442942204,"Sebuah mobil Daihatsu Terios bernopol DK-1186-FB, tertabrak kereta api di perlintasan tanpa palang pintu di Desa Kluwut, Brebes, Jateng.Translate post",kompascom,23343960,Kompas.com,Daihatsu,8629293,29,2519658,0,Negatif,NULL,NULL,https://twitter.com/kompascom/status/1778077379442942204,https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_200x200.jpg
1886,2024-05-22 4:33:29,1793138088031703250,Daimin siap hadir di Hyundai Exhibition di Aloha PIK 2 dari tanggal 23-26 Mei 2024! Di sini banyak penawaran menarik untuk pembelian mobil Hyundai seperti Trade in & promo lainnya. Ada juga...,hyundaimotorid,1310343347383332864,Hyundai Motors Indonesia,Hyundai,NULL,NULL,NULL,3,Positif,NULL,NULL,https://twitter.com/hyundaimotorid,https://pbs.twimg.com/profile_images/1626147944574619648/of2PFzvv_200x200.jpg
1887,2024-04-10 7:41:04,1777965004207374556,Hari Raya Idul Fitri bagi umat Islam identik dengan kegiatan silaturahmi. Tapi Suzuki Family sudah tahu belum makna silaturahmi yang sesungguhnya? THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerken...,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56250,35,34728,1,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1777965004207374556,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1888,2024-04-10 7:41:05,1777965008397472214,"Di Indonesia, tradisi silaturahmi dilakukan dengan saling mengunjungi kediaman keluarga, tetangga, teman, ataupun kerabat, seraya saling memaafkan satu sama lain untuk kembali memperkuat tali...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56292,35,34664,1,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1777965008397472214,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1889,2024-04-11 6:24:43,1778308177676877988,"Spill dong, kunci jawaban pertanyaan macam ini pas Lebaran! “Kapan lulus? Kapan nikah? Kapan resign?” #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGearTranslate post",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56263,35,34669,0,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1778308177676877988,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1890,2024-04-11 14:27:10,1778429590677184816,"[Hoaks] Beredar unggahan di media sosial Facebook yang mengeklaim PT Toyota Astra Motor akan membagikan mobil Toyota Hilux. Kabar tersebut dibagikan oleh akun Facebook “Toyota Alphard Fans,Club...",kominfodiy,755673247660650497,Kominfo DIY,Toyota,33834,196,35860,1,Positif,NULL,NULL,https://twitter.com/kominfodiy/status/1778429590677184816,https://pbs.twimg.com/media/GK5ARpzasAAw7bB.jpg:large
1891,2024-04-11 20:00:00,1778513351133298804,POV dari keluarga ketika ngeliat mobil yang Sahabat bawa saat mudik. #DaihatsuSahabatkuTranslate post,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234342,10933,53263,13,Positif,NULL,NULL,https://twitter.com/DaihatsuInd/status/1778513351133298804,https://pbs.twimg.com/media/GKnqCVkbAAAzeT1.jpg:large
1892,2024-04-11 8:00:01,1778332158634983673,"Halal bihalal udah, saatnya otw buat nongkrong di cafe sekitar kampung halaman sama Sahabat Keluarga! #DaihatsuSahabatkuTranslate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234516,10939,53138,3,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1778332158634983673,https://pbs.twimg.com/media/GKnpVNWa8AAsI46.jpg:large
1893,2024-04-11 1:18:38,1778231150324117946,Polisi menduga mobil Daihatsu GranMax yang terlibat kecelakaan di kilometer 58 Tol Jakarta-Cikampek lajur contraflow pada Senin (8/4) lalu melaju dengan kecepatan lebih dari 100 km/jam. Kakorlantas...,jalur5_,1163013061352910848,Jalur5 Community,Daihatsu,28190,229,57415,2,Negatif,NULL,NULL,https://twitter.com/jalur5_/status/1778231150324117946,https://pbs.twimg.com/media/GK2LzBbbMAAorYK.jpg:large
1894,2024-04-12 0:35:46,1778582750708338799,"Sebuah mobil Daihatsu Terios dengan nomor polisi DK 1186 FB tertabrak kereta api di perlintasan tanpa palang pintu di Desa Kluwut, Kecamatan Bulakamba, Kabupaten Brebes, Jawa Tengah pada Rabu...",jalur5_,1163013061352910848,Jalur5 Community,Daihatsu,27893,229,57030,0,Negatif,NULL,NULL,https://twitter.com/jalur5_/status/1778582750708338799,https://pbs.twimg.com/media/GK7LlZYa8AEQU-R.jpg:large
1895,2024-04-12 0:11:26,1778576625107612128,Saya juga pernah lewat Jalan Raya biasa sejauh tiga ratus kilometer pakai mobil Daihatsu Sigra bisa ditempuh dalam waktu enam jam. Selama perjalanan berdzikir terus menerus baca La ilaha illAlloh...,hamzahlukman99,1038732578,Drs Hamzah Lukman,Daihatsu,469,481,27654,0,Netral,NULL,NULL,https://twitter.com/hamzahlukman99/status/1778576625107612128,https://pbs.twimg.com/profile_images/1586743293354053632/7dwYMeJ0_200x200.jpg
1896,2024-04-12 1:21:21,1778594221047627899,"Pernah senggolan Dan, sama Mobil Hyundai Palisade dia ngambil lawan arah di Parkiran, platnya merah kuning, oknumnya kurus gaya dandan anak muda, saya ngarepnya simple dia minta maaf, selesai....",mudmice,1292509554220007424,mudmice,Hyundai,191,252,4004,5,Netral,NULL,NULL,https://twitter.com/mudmice/status/1778594221047627899,https://pbs.twimg.com/profile_images/1776889784100962304/0j9k_E_P_200x200.jpg
1897,2024-04-12 5:58:15,1778663906678022326,Bingung mengisi waktu libur Lebaran? Berikut aktivitas alternatif yang bisa dilakukan oleh Suzuki Family yang gak mudik! #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGearTranslat...,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56234,35,34675,1,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1778663906678022326,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1898,2024-04-11 11:07:33,1778379354147606993,"Suzuki Family pasti sudah tahu dong salah satu tradisi yang paling ditunggu-tunggu di Hari Lebaran? Apalagi kalau bukan salam tempel alias bagi-bagi amplop. Yuk, kita cari tahu asal mula tradisi...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56244,35,34669,2,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1778379354147606993,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1899,2024-04-11 11:07:36,1778379368366301332,"Dilansir dari berbagai literatur, pemberian uang kepada anak-anak saat Lebaran terpengaruh dari budaya Arab dan Tionghoa. Tapi, tradisi salam tempel ini sebenarnya sudah dipopulerkan sejak...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56263,35,34669,1,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1778379368366301332,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1900,2024-04-12 16:02:33,1778815981105844418,"Detik-detik Mencekam Mobil Ditabrak Kereta Api. Mobil rombongan pemudik tertabrak kereta api, Jumat (12/04/24) siang, sekitar pukul 11.00 WIB. Lokasi di perlintasan tanpa palang di Kecamatan...",mindaart,178600446,Minda Art,Suzuki,5633,551,24896,0,Negatif,NULL,NULL,https://twitter.com/mindaart/status/1778815981105844418,https://pbs.twimg.com/ext_tw_video_thumb/1778815682471428096/pu/img/X-OGsksy8_9xApoj.jpg:large
1901,2024-04-12 10:16:04,1778728785191567865,"Kereta Api (KA) Argo Semeru relasi Surabaya – Gambir terlibat kecelakaan dengan mobil Suzuki Carry warna merah Nopol N 1157 XL di perlintasan tidak terjaga di jalur antara Caruban – Babadan,...",Neumedia_id,1711607245698711552,neumedia.id,Suzuki,9,7,122,0,Negatif,NULL,NULL,https://twitter.com/Neumedia_id/status/1778728785191567865,https://pbs.twimg.com/ext_tw_video_thumb/1778728746364850176/pu/img/lKcl7KF5QCgsmiBb.jpg:large
1902,2024-04-12 11:00:01,1778739845457666213,"Siapa di sini yang gak bisa nolak kue lebaran? Mana yang jadi favoritmu, nastar, kastengel, putri salju, atau kue yang mana? #ToyotaAfterHoursTranslate post",ToyotaID,64310527,Toyota Indonesia,Toyota,182703,17891,50911,20,Netral,NULL,NULL,https://twitter.com/ToyotaID/status/1778739845457666213,https://pbs.twimg.com/media/GK5V1ujawAANB6U.jpg:large
1903,2024-04-12 16:24:37,1778821535542944243,Viral di media sosial pengemudi mobil Toyota Fortuner yang cek-cok dengan pengguna kendaraan lainnya di jalan Tol Jakarta-Cikampek Kilometer 57. Pengemudi Fortuner tersebut menggunakan pelat...,IDNTimes,388190238,IDN Times,Toyota,400780,297,1223124,1,Netral,NULL,NULL,https://twitter.com/IDNTimes/status/1778821535542944243,https://pbs.twimg.com/ext_tw_video_thumb/1778821293028356096/pu/img/rHuQsWpWMq6SO-lG.jpg:large
1904,2024-04-12 11:40:20,1778749992494309693,Media sosial diramainkan dengan peristiwa cekcok pengendara mobil Toyota Fortuner dengan pengendara di jalan tol. Pengendara mobil Fortuner berplat Mabes TNI itu diduga menyalip dari bahu jalan...,republikaonline,22126902,Republika.co.id,Toyota,2081081,38,1992003,4,Netral,NULL,NULL,https://twitter.com/republikaonline/status/1778749992494309693,https://pbs.twimg.com/ext_tw_video_thumb/1778749909598089216/pu/img/ga6WsXWqqiX--ERW.jpg:large
1905,2024-04-12 6:34:38,1778673062025794035,"MENYALIP DARI BAHU JALAN, MENYENGGOL KENDARAAN LAIN TAPI NGOTOT?‼ Seorang pria terlibat cekcok dengan pengendara mobil lain usai kendaraan yang dikendarai bersenggolan di jalan lantaran...",RadioElshinta,121640063,Radio Elshinta,Toyota,3694646,11,1476209,61,Netral,NULL,NULL,https://twitter.com/RadioElshinta/status/1778673062025794035,https://pbs.twimg.com/ext_tw_video_thumb/1778672885193900032/pu/img/UuJchjuxPusI9-2C.jpg:large
1906,2024-04-22 5:17:52,1782277621524668866,"Toyota Indonesia · @ToyotaID. ·. Apr 5. Toyota Friends, udah persiapan mudik lebaran belum? Mobil Toyota HEV bisa menjadi pilihan tepat untuk mudik karena Rindu (@risaasaah) on X Yang bersinar kelak akan pudar ✨",risaasaah,1579704135049367552,Rindu,Toyota,NULL,NULL,NULL,43,Positif,NULL,NULL,https://twitter.com/risaasaah,https://pbs.twimg.com/profile_images/1720998704566751232/35v7AU3s_200x200.jpg
1907,2024-04-12 1:05:56,1778590341089947765,Gegara Makan Nasi Sisa Untuk Sahur Karyawan Resto Beauty in The Pot Meda... https://youtu.be/nCFL_1Q7vVM?si=XYSEbK1mglvkzrfd… lewat @YouTube,BicuSuman3556,1660933750774181889,suman bicu,Toyota,NULL,NULL,NULL,566,Netral,NULL,NULL,https://twitter.com/BicuSuman3556,undefined:large
1908,2024-04-13 6:00:01,1779026736367157437,"Pastikan kalau parkir tidak menghalangi pengemudi yang lain ya, Sahabat! #DaihatsuSahabatkuTranslate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,235023,10943,53051,1,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1779026736367157437,https://pbs.twimg.com/media/GKnqeUXbwAA0CuA.jpg:large
1909,2024-04-12 5:00:00,1778649246779994144,Ada yang mudiknya ke Bali? Coba tonton perjalanan Podcast Ancur ini deh biar ngga bosen sama pantai ?Translate post,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234493,10935,53210,0,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1778649246779994144,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
1910,2024-04-12 1:00:01,1778588849771610260,Coba list film yang oke buat tontonan bareng keluarga di kampung halaman! ?Translate post,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234306,10936,53188,0,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1778588849771610260,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
1911,2024-04-12 0:07:08,1778575543463764149,"Sebuah mobil Daihatsu Terios dengan nomor polisi DK 1186 FB tertabrak kereta api di perlintasan tanpa palang pintu di Desa Kluwut, Kecamatan Bulakamba, Kabupaten Brebes, Jawa Tengah pada Rabu...",jalur5_,1163013061352910848,Jalur5 Community,Daihatsu,28223,229,57422,3,Negatif,NULL,NULL,https://twitter.com/jalur5_/status/1778575543463764149,https://pbs.twimg.com/media/GK7FB6jbkAAgA1S.jpg:large
1912,2024-04-12 9:15:10,1778713461482271043,"Sebuah mobil Daihatsu Terios mengalami kecelakaan tunggal di Tol Semarang-Solo KM 489 jalun A, Jumat (12/4/20240 pagi.Translate post",inilahdotcom,46693036,inilahcom,Daihatsu,366336,48,95199,0,Negatif,NULL,NULL,https://twitter.com/inilahdotcom/status/1778713461482271043,https://pbs.twimg.com/profile_images/1722832886800515072/uj4iptlj_200x200.jpg
1913,2024-04-12 8:04:42,1778695726001987737,"Sebuah mobil Daihatsu Terios terperosok keluar jalur di Jalan Tol Semarang-Solo, di wilayah Tanjungsari, Banyudono, Boyolali, Jumat (12/4/2024). Kecelakaan itu terjadi diduga akibat sopir mengantuk...",soloposdotcom,155169715,Solopos,Daihatsu,66392,29,563649,0,Negatif,NULL,NULL,https://twitter.com/soloposdotcom/status/1778695726001987737,https://pbs.twimg.com/ext_tw_video_thumb/1778690419066560512/pu/img/cLklROXQxvtxaWZw.jpg:large
1914,2024-04-12 9:37:09,1778718991701405773,"Mobil Hyundai berbalut kamuflase tertangkap sedang tes jalan di Jakarta, indikasi Santa Fe generasi kelima.Translate post",KompasOtomotif,3042677100,Kompas Otomotif,Hyundai,34767,3,94185,2,Negatif,NULL,NULL,https://twitter.com/KompasOtomotif/status/1778718991701405773,https://pbs.twimg.com/profile_images/1620693410616336384/FhH-Dy7x_200x200.jpg
1915,2024-04-12 1:21:21,1778594221047627899,"Pernah senggolan Dan, sama Mobil Hyundai Palisade dia ngambil lawan arah di Parkiran, platnya merah kuning, oknumnya kurus gaya dandan anak muda, saya ngarepnya simple dia minta maaf, selesai....",gotmice18,1292509554220007424,mudmice,Hyundai,196,252,4247,5,Netral,NULL,NULL,https://twitter.com/gotmice18/status/1778594221047627899,https://pbs.twimg.com/profile_images/1783978328745291776/f2Gw3qQ4_200x200.jpg
1916,2024-04-12 2:14:29,1778607590169276686,"Ga ada mobil dinas TNI Hyundai Palisade. ? Kalau semacam Alphard, Hiace atau beberapa yg lain (khususnya di daerah), bisa jadi itu mobil rental atau pengusaha lokal yg kebetulan dipinjam...",kamto_adi,2600820740,☠️ Specter ☠️,Hyundai,36368,959,45581,58,Netral,NULL,NULL,https://twitter.com/kamto_adi/status/1778607590169276686,https://pbs.twimg.com/profile_images/1782616784539160576/RzODzxka_200x200.jpg
1917,2024-04-12 13:34:56,1778778833107492996,Begini detik-detik sebuah mobil Suzuki Carry bernopol N 1157 XL tertabrak kereta api Argo Semeru di perlintasan tanpa palang pintu di Kabupaten Madiun.Translate post,detikcom,69183155,detikcom,Suzuki,22032313,42,2341413,1,Negatif,NULL,NULL,https://twitter.com/detikcom/status/1778778833107492996,https://pbs.twimg.com/profile_images/1777591926935748608/E9N4gA5T_200x200.jpg
1918,2024-04-12 16:29:21,1778822725181809139,"Kecelakaan terjadi di perlintasan kereta api tanpa palang pintu di Dusun Pucung, Desa/Kecamatan Wonoasri, Kabupaten Madiun, pada hari Jumat (12/4). Sebuah mobil Suzuki Carry berwarna merah...",IDNTimesJatim,1318893514336264193,IDN Times Jatim,Suzuki,359,26,27287,0,Netral,NULL,NULL,https://twitter.com/IDNTimesJatim/status/1778822725181809139,https://pbs.twimg.com/ext_tw_video_thumb/1778822055703822336/pu/img/JQuX65l_2YR2qyXL.jpg:large
1919,2024-04-12 12:32:58,1778763239616319992,Detik-detik Mobil Carry Tertabrak KA Argo Semeru di MadiunTranslate post,20detik,598959076,20DETIK,Suzuki,84030,7,280013,0,Negatif,NULL,NULL,https://twitter.com/20detik/status/1778763239616319992,https://pbs.twimg.com/profile_images/869419044436230144/kz_JuVs4_200x200.jpg
1920,2024-04-13 13:18:04,1779136975917969541,"Cara Menghidupkan Mobil Toyota Vios Manual, Berikut Langkah-langkahTranslate post",otosia,117686358,Otosia,Toyota,20673,72,112812,0,Netral,NULL,NULL,https://twitter.com/otosia/status/1779136975917969541,https://pbs.twimg.com/profile_images/1737640462323007488/UWB34lxg_200x200.jpg
1921,2024-04-13 3:30:00,1778988983684399497,PT MNC Finance memenjarakan salah satu debitur (MIS). Ia terbukti melakukan tindak pidana mengalihkan 1 unit mobil Daihatsu Terios yang menjadi objek jaminan fidusia di PT MNC Finance kepada...,Lintas_MNCTV,61377303,Lintas iNews MNCTV,Daihatsu,36051,8,218634,0,Netral,NULL,NULL,https://twitter.com/Lintas_MNCTV/status/1778988983684399497,https://pbs.twimg.com/media/GLAu2urasAAdKfa.jpg:large
1922,2024-04-14 4:05:05,1779360200564339106,"Insiden kebakaran mobil Honda Accord di Tol Jombang-Mojokerto, Jatim, dipicu korsleting aki. Tidak ada korban jiwa dalam insiden itu.Translate post",kompascom,23343960,Kompas.com,Honda,8630946,29,2521210,0,Negatif,NULL,NULL,https://twitter.com/kompascom/status/1779360200564339106,https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_200x200.jpg
1923,2024-04-13 1:46:02,1778962820992041138,"Mobil Suzuki Carry bernomor polisi N 1157 XL tertabrak Kereta Api (KA) Argo Semeru jurusan Surabaya-Jakarta saat nekat melintas di perlintasan tanpa palang, Kecamatan Wonoasri, Kabupaten Madiun,...",NarasiNewsroom,1158355819512991747,Narasi Newsroom,Suzuki,244714,7,21816,6,Negatif,NULL,NULL,https://twitter.com/NarasiNewsroom/status/1778962820992041138,https://pbs.twimg.com/amplify_video_thumb/1778962703740235776/img/iNT2iX-MD_aw2EfE.jpg:large
1924,2024-04-13 2:58:21,1778981019653456293,"Satu unit mobil Suzuki Carry bernopol N 1157 XL tertabrak kereta api (KA) Argo Semeru di perlintasan tanpa palang pintu di Desa/Kecamatan Wonoasri, Kabupaten Madiun. Kecelakaan itu terjadi...",soloposdotcom,155169715,Solopos,Suzuki,66370,29,567519,0,Negatif,NULL,NULL,https://twitter.com/soloposdotcom/status/1778981019653456293,https://pbs.twimg.com/ext_tw_video_thumb/1778980385508179968/pu/img/PXpOdNPCryiYviFn.jpg:large
1925,2024-04-13 13:18:16,1779137025603682720,"Arus balik gak kalah penting dari perjalanan mudik, berikut tips untuk menjaga tubuh tetap fit saat Suzuki Family menghadapinya! THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56273,35,34680,1,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1779137025603682720,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1926,2024-04-13 1:19:17,1778956090161680870,"Detik-detik Mobil Suzuki Cary Tertabrak Kereta Api, Nekat Lalui Perlintasan Tanpa Palang PintuTranslate post",MurtadhaOne,363128593,Murtadha,Suzuki,46620,1865,103862,3,Negatif,NULL,NULL,https://twitter.com/MurtadhaOne/status/1778956090161680870,https://pbs.twimg.com/ext_tw_video_thumb/1778955996351860736/pu/img/7p0apxFVLEwzuD6K.jpg:large
1927,2024-04-13 0:04:10,1778937184265125917,"DETIK-DETIK MOBIL DITABRAK KERETA ?‼ Terekam oleh warga detik-detik kecelakaan Kereta menabrak mobil rombongan pemudik dari Pasuruan di perlintasan tanpa palang di Desa/Kecamatan Wonoasri,...",RadioElshinta,121640063,Radio Elshinta,Suzuki,3696105,11,1478486,2,Negatif,NULL,NULL,https://twitter.com/RadioElshinta/status/1778937184265125917,https://pbs.twimg.com/ext_tw_video_thumb/1778936573377290240/pu/img/I0QSUxyzb_AHKf24.jpg:large
1928,2024-04-13 1:03:15,1778952054792450527,"Masih ada hari ini 13 April 2024, harus All in ya g bisa lepas kunci #sewamobiljogja #rentalmobiljogja #rentcarjogja",JawaraTiket,1940743572,JAWARA TOUR JOGJA,Suzuki,NULL,NULL,NULL,0,Netral,NULL,NULL,https://twitter.com/JawaraTiket,https://pbs.twimg.com/profile_images/1682666233869799424/ly0_eEuG_200x200.jpg
1929,2024-04-14 16:30:07,1779547694891143501,"Aksi buang sampah sembarangan oleh mobil Toyota Rush di Jembatan Cikundul, Ciloto (Puncak), Cianjur viral di media sosial. Akun Instagram @infojawabarat mengunggah insiden tersebut pada Sabtu...",jalur5_,1163013061352910848,Jalur5 Community,Toyota,28256,229,57439,0,Netral,NULL,NULL,https://twitter.com/jalur5_/status/1779547694891143501,https://pbs.twimg.com/ext_tw_video_thumb/1779547375159365632/pu/img/FwGqw7f5gR09fjdp.jpg:large
1930,2024-04-14 1:42:43,1779324372165296625,"Diduga Milik Pengetap, Mobil Pembawa Jeriken BBM Terbakar di Pinggir Jalan https://radarsampit.com/berita/diduga-milik-pengetap-mobil-pembawa-jeriken-bbm-terbakar-di-pinggir-jalan.html… lewat...",radarsampit,190325331,Radar Sampit,Daihatsu,5175,1193,15867,0,Negatif,NULL,NULL,https://twitter.com/radarsampit/status/1779324372165296625,https://pbs.twimg.com/profile_images/1438487059287531521/ujRiEhUM_200x200.jpg
1931,2024-04-14 17:50:34,1779567940515627177,"Kecelakaan melibatkan mobil Honda Brio terjadi di Tol JORR KM 16 atau Ulujami arah Pondok Pinang, Senin (15/5) dini hari.Translate post",kumparan,759692754985242625,kumparan,Honda,1077319,3,1068788,0,Negatif,NULL,NULL,https://twitter.com/kumparan/status/1779567940515627177,https://pbs.twimg.com/profile_images/1777904276129624064/YWurU1PS_200x200.jpg
1932,2024-04-14 11:12:37,1779467792825376952,Sering mengantuk saat berkendara? Awas! Kamu bisa mengalami microsleep yang dapat menyebabkan kecelakaan fatal. THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGearTranslate...,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56328,34,34922,3,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1779467792825376952,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1933,2024-04-14 13:41:13,1779505189269176656,"Jujur aja, kamu pasti lagi merenung karena sebentar lagi mulai masuk kantor lagi kan? Kalo iya, kita sama!? #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGearTranslate post",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56249,35,34687,0,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1779505189269176656,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1934,2024-04-15 6:00:03,1779751521150029999,"Seorang penumpang mobil Toyota Rush tiba-tiba keluar dari mobil di tengah kemacetan di Desa Ciloto, Cipanas, Kabupaten, Cianjur, Jawa Barat. Dengan santai, ia kemudian membuang kantong sampah...",kumparan,759692754985242625,kumparan,Toyota,1079415,3,1076501,6,Netral,NULL,NULL,https://twitter.com/kumparan/status/1779751521150029999,https://pbs.twimg.com/ext_tw_video_thumb/1779732544210321408/pu/img/X1Mxqvq311ApIQXB.jpg:large
1935,2024-04-15 3:02:34,1779706854748344746,"Loh, Toyota Yaris Cross Hybrid kok ada transmisi B-nya? Ternyata transmisi B ini adalah Brake. Toyota menyiapkan fitur ini untuk digunakan di jalan yang menurun. Fitur ini diperuntukkan untuk...",detikoto,80543284,detikoto,Toyota,152293,17,167026,0,Positif,NULL,NULL,https://twitter.com/detikoto/status/1779706854748344746,https://pbs.twimg.com/ext_tw_video_thumb/1779706533607297024/pu/img/erau5OOSaAAaPnL8.jpg:large
1936,2024-04-15 5:57:17,1779750823511351635,"Mobil Keluarga Asal Medan Masuk Jurang di Jalan Alternatif Langkat-Karo, 1 Tewas dan 4 Luka-luka https://medan.tribunnews.com/2024/04/15/mobil-keluarga-asal-medan-masuk-jurang-di-jalan-alternatif-l...",tribunmedan,142305302,Tribun Medan,Toyota,105539,124,415324,0,Negatif,NULL,NULL,https://twitter.com/tribunmedan/status/1779750823511351635,https://pbs.twimg.com/profile_images/1126074856057888774/MS5WNlYd_200x200.png
1937,2024-04-16 3:11:46,1780071557936931198,"#BreakingNews‌ Telah hilang ""STNK mobil honda HR-V tahun 2008 no.pol AB 1901 MZ aras nama Citra Oktavia Sari"". Apabila ada yang menemukan hrp dikembalikan ke Citra Oktavia Sari di Perum Galaksi...",voksradiojogja,227160045,105.3 FM VoKS Radio Jogja,Honda,8189,209,52115,0,Netral,NULL,NULL,https://twitter.com/voksradiojogja/status/1780071557936931198,https://pbs.twimg.com/media/GLQVV3dbkAAi1zl.jpg:large
1938,2024-05-27 8:38:31,1795011689865175343,"Gak perlu khawatir lagi cari charging station terdekat! Lewat myHyundai App, kini bisa cari charging station terdekat dari lokasimu. Download sekarang dan nikmati kenyamanan perjalanan bersama...",myHyundai_id,1431198144100851714,myhyundai.id,Hyundai,NULL,NULL,NULL,1,Positif,NULL,NULL,https://twitter.com/myhyundai_id,https://pbs.twimg.com/profile_images/1431204030127108097/jVYuYtkA_200x200.jpg
1939,2024-04-15 9:33:55,1779805341628383510,"Libur lebaran sudah selesai Suzuki Family, sekarang waktunya kembali bekerja! Ini dia tips yang bakal membantu kamu untuk kembali produktif setelah liburan. THREAD #Suzuki #SuzukiIndonesia...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56270,35,34701,1,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1779805341628383510,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1940,2024-04-15 11:47:06,1779838858412409183,Kenapa orang Indonesia sering nanya “Kapan Nikah”? Soalnya Indonesia itu negara “MarryTime” xixixixi #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGearTranslate post,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56303,35,34694,0,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1779838858412409183,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1941,2024-04-15 9:36:08,1779805901198946614,Lowongan kerja PT Cinta Damai Putra Bahagia CirebonTranslate post,LokerCirebon,375425873,Loker Cirebon,Suzuki,24307,4,49440,0,Netral,NULL,NULL,https://twitter.com/LokerCirebon/status/1779805901198946614,https://pbs.twimg.com/profile_images/1508786195329056779/FbQKilJ1_200x200.jpg
1942,2024-04-16 11:06:23,1780190999568093372,"Entertainer dengan banyak kesibukan kayak Marsha harus bisa:​ ​ ✅ pergi ke mana aja dengan gampang karena turning radius yang baik,​ ​ ✅ tetep stylish di segala situasi bareng eksterior...",ToyotaID,64310527,Toyota Indonesia,Toyota,182627,18727,50862,1,Netral,NULL,NULL,https://twitter.com/ToyotaID/status/1780190999568093372,https://pbs.twimg.com/profile_images/1558677773090439168/G0L9IPeC_200x200.jpg
1943,2024-04-17 4:36:08,1780455179512578481,Sopir mobil Toyota Fortuner yang menggunakan pelat dinas TNI palsu berhasil diamankan oleh Jajaran Pusat Polisi Militer (Puspom) TNI bersama Polda Met...Translate post,inilahdotcom,46693036,inilahcom,Toyota,366303,48,95746,0,Netral,NULL,NULL,https://twitter.com/inilahdotcom/status/1780455179512578481,https://pbs.twimg.com/profile_images/1722832886800515072/uj4iptlj_200x200.jpg
